$x_H$,$y_H$,$\varphi_0$,$\varphi_1$,$\varphi_2$,$\varphi_3$,$\dot x_H$,$\dot y_H$,$\dot \varphi_0$,$\dot \varphi_1$,$\dot \varphi_2$,$\dot \varphi_3$,$\ddot x_H$,$\ddot y_H$,$\ddot \varphi_0$,$\ddot \varphi_1$,$\ddot \varphi_2$,$\ddot \varphi_3 $
2.575277805328369141e+00,1.093021631240844727e+00,4.599573314189910889e-01,-8.998172283172607422e-01,1.492783576250076294e-01,-2.173755615949630737e-01,5.567210912704467773e-01,2.165435999631881714e-02,6.933658123016357422e-01,-2.390554100275039673e-01,-5.430418252944946289e-01,6.053844839334487915e-02,-8.177298877853900194e-05,-7.822502255439758301e-01,-1.141818284988403320e+00,2.152828931808471680e+00,4.394870758056640625e+00,-7.974626064300537109e+00
2.580845117568969727e+00,1.093202114105224609e+00,4.668266773223876953e-01,-9.020872712135314941e-01,1.440406441688537598e-01,-2.171197086572647095e-01,5.567203164100646973e-01,1.473283488303422928e-02,6.797843575477600098e-01,-2.136736661195755005e-01,-5.072019696235656738e-01,-4.456102848052978516e-03,-7.924337114673107862e-05,-6.049200296401977539e-01,-1.567864537239074707e+00,2.911469221115112305e+00,2.798517942428588867e+00,-5.070689201354980469e+00
2.586412191390991211e+00,1.093320846557617188e+00,4.735420346260070801e-01,-9.040712714195251465e-01,1.390935033559799194e-01,-2.173905074596405029e-01,5.567195415496826172e-01,9.179165586829185486e-03,6.628766655921936035e-01,-1.824110597372055054e-01,-4.837287366390228271e-01,-4.697806760668754578e-02,-6.864927127026021481e-05,-5.062963962554931641e-01,-1.812549829483032227e+00,3.338971853256225586e+00,1.900567889213562012e+00,-3.441778659820556641e+00
2.591979503631591797e+00,1.093388557434082031e+00,4.800768792629241943e-01,-9.057227373123168945e-01,1.343392878770828247e-01,-2.180107086896896362e-01,5.567189455032348633e-01,4.511224105954170227e-03,6.437554955482482910e-01,-1.473062187433242798e-01,-4.683111310005187988e-01,-7.489265501499176025e-02,-5.262216654955409467e-05,-4.276587665081024170e-01,-2.010831356048583984e+00,3.680424213409423828e+00,1.186366438865661621e+00,-2.147366046905517578e+00
2.597546577453613281e+00,1.093413114547729492e+00,4.864117205142974854e-01,-9.070081710815429688e-01,1.297081112861633301e-01,-2.188536822795867920e-01,5.567185282707214355e-01,4.819017194677144289e-04,6.229958534240722656e-01,-1.094198748469352722e-01,-4.586605727672576904e-01,-9.237039089202880859e-02,-3.313072738819755614e-05,-3.782156407833099365e-01,-2.141070365905761719e+00,3.896803140640258789e+00,7.438378930091857910e-01,-1.348349452018737793e+00
2.603113889694213867e+00,1.093399643898010254e+00,4.925331473350524902e-01,-9.079052209854125977e-01,1.251541525125503540e-01,-2.198366224765777588e-01,5.567182898521423340e-01,-3.143735462799668312e-03,6.011466979980468750e-01,-6.976439058780670166e-02,-4.525878131389617920e-01,-1.034003868699073792e-01,-1.162118678621482104e-05,-3.469118177890777588e-01,-2.228764533996582031e+00,4.034293174743652344e+00,4.707190394401550293e-01,-8.576492667198181152e-01
2.608680963516235352e+00,1.093351483345031738e+00,4.984312653541564941e-01,-9.083980917930603027e-01,1.206455007195472717e-01,-2.209020853042602539e-01,5.567182898521423340e-01,-6.396863609552383423e-03,5.782849788665771484e-01,-2.849842049181461334e-02,-4.497795701026916504e-01,-1.085394769906997681e-01,1.074185183824738488e-05,-3.035756647586822510e-01,-2.343892097473144531e+00,4.219448566436767578e+00,8.968659490346908569e-02,-1.678833067417144775e-01
2.614248275756835938e+00,1.093273282051086426e+00,5.040946006774902344e-01,-9.084683060646057129e-01,1.161440983414649963e-01,-2.219811826944351196e-01,5.567185282707214355e-01,-9.159310720860958099e-03,5.541413426399230957e-01,1.484807208180427551e-02,-4.513216316699981689e-01,-1.057863086462020874e-01,3.293995905551128089e-05,-2.486444562673568726e-01,-2.485453605651855469e+00,4.450925827026367188e+00,-4.006408452987670898e-01,7.231957316398620605e-01
2.619815349578857422e+00,1.093169569969177246e+00,5.095108151435852051e-01,-9.080960154533386230e-01,1.116081252694129944e-01,-2.229979932308197021e-01,5.567189455032348633e-01,-1.156418398022651672e-02,5.290309786796569824e-01,5.969982966780662537e-02,-4.560851752758026123e-01,-9.719934314489364624e-02,5.384529140428639948e-05,-2.337633222341537476e-01,-2.533263444900512695e+00,4.513379096984863281e+00,-5.394809842109680176e-01,9.711701273918151855e-01
2.625382423400878906e+00,1.093042254447937012e+00,5.146741867065429688e-01,-9.072731733322143555e-01,1.070198342204093933e-01,-2.239206731319427490e-01,5.567196011543273926e-01,-1.389273442327976227e-02,5.036137104034423828e-01,1.048668548464775085e-01,-4.615952670574188232e-01,-8.730551600456237793e-02,7.200387335615232587e-05,-2.325251251459121704e-01,-2.548820972442626953e+00,4.517551898956298828e+00,-5.574086904525756836e-01,9.982215762138366699e-01
2.630949735641479492e+00,1.092891454696655273e+00,5.195834040641784668e-01,-9.059999585151672363e-01,1.023786589503288269e-01,-2.247487604618072510e-01,5.567203760147094727e-01,-1.631681434810161591e-02,4.782958030700683594e-01,1.496202796697616577e-01,-4.663209021091461182e-01,-7.890705019235610962e-02,8.543519652448594570e-05,-2.535836398601531982e-01,-2.511711359024047852e+00,4.427682399749755859e+00,-3.761648535728454590e-01,6.603069901466369629e-01
2.636517047882080078e+00,1.092714905738830566e+00,5.242421627044677734e-01,-9.042852520942687988e-01,9.770260006189346313e-02,-2.255158424377441406e-01,5.567212700843811035e-01,-1.906316541135311127e-02,4.536125063896179199e-01,1.930065602064132690e-01,-4.682305455207824707e-01,-7.572806626558303833e-02,9.146005322691053152e-05,-2.972042560577392578e-01,-2.421364068984985352e+00,4.243213653564453125e+00,7.881199009716510773e-03,-4.953865334391593933e-02
2.642084121704101562e+00,1.092508435249328613e+00,5.286592841148376465e-01,-9.021471738815307617e-01,9.302937239408493042e-02,-2.262916266918182373e-01,5.567221641540527344e-01,-2.233532816171646118e-02,4.300441145896911621e-01,2.341749072074890137e-01,-4.654909074306488037e-01,-8.113212138414382935e-02,8.657814760226756334e-05,-3.585763573646545410e-01,-2.289134502410888672e+00,3.984845876693725586e+00,5.522293448448181152e-01,-1.053633093833923340e+00
2.647651433944702148e+00,1.092265725135803223e+00,5.328484773635864258e-01,-8.996121883392333984e-01,8.841481059789657593e-02,-2.271790802478790283e-01,5.567229390144348145e-01,-2.636660076677799225e-02,4.081391096115112305e-01,2.721569836139678955e-01,-4.560393691062927246e-01,-9.890592098236083984e-02,6.642248627031221986e-05,-4.504567682743072510e-01,-2.085354804992675781e+00,3.600061655044555664e+00,1.362224936485290527e+00,-2.545462608337402344e+00
2.653218507766723633e+00,1.091978549957275391e+00,5.368275046348571777e-01,-8.967144489288330078e-01,8.393060415983200073e-02,-2.283103168010711670e-01,5.567234158515930176e-01,-3.112462908029556274e-02,3.878057897090911865e-01,3.071168065071105957e-01,-4.402056932449340820e-01,-1.284374147653579712e-01,2.582413435447961092e-05,-4.958055615425109863e-01,-1.994218468666076660e+00,3.414756536483764648e+00,1.756898283958435059e+00,-3.273255586624145508e+00
2.658785820007324219e+00,1.091642498970031738e+00,5.406056642532348633e-01,-8.934726119041442871e-01,7.961684465408325195e-02,-2.297592014074325562e-01,5.567233562469482422e-01,-3.607178106904029846e-02,3.677413165569305420e-01,3.413592278957366943e-01,-4.227152466773986816e-01,-1.610320359468460083e-01,-4.096791599295102060e-05,-4.879740774631500244e-01,-2.032426595687866211e+00,3.458035469055175781e+00,1.692623615264892578e+00,-3.156264781951904297e+00
2.664353132247924805e+00,1.091257929801940918e+00,5.441797971725463867e-01,-8.898835778236389160e-01,7.546988129615783691e-02,-2.315191626548767090e-01,5.567224621772766113e-01,-4.077738896012306213e-02,3.468903899192810059e-01,3.767478764057159424e-01,-4.072337150573730469e-01,-1.899383366107940674e-01,-1.398629392497241497e-04,-4.500245749950408936e-01,-2.145578861236572266e+00,3.633466482162475586e+00,1.377958536148071289e+00,-2.577531337738037109e+00
2.669920206069946289e+00,1.090828061103820801e+00,5.475399494171142578e-01,-8.859322667121887207e-01,7.146291434764862061e-02,-2.335409224033355713e-01,5.567203760147094727e-01,-4.515698179602622986e-02,3.250207006931304932e-01,4.136913418769836426e-01,-3.944021165370941162e-01,-2.139645218849182129e-01,-2.762445656117051840e-04,-4.288191497325897217e-01,-2.221742630004882812e+00,3.743553400039672852e+00,1.214343547821044922e+00,-2.275335311889648438e+00
2.675487518310546875e+00,1.090356230735778809e+00,5.506758093833923340e-01,-8.816028237342834473e-01,6.757004559040069580e-02,-2.357766628265380859e-01,5.567167401313781738e-01,-4.905186221003532410e-02,3.017014861106872559e-01,4.529383480548858643e-01,-3.855341672897338867e-01,-2.306702136993408203e-01,-4.539712681435048580e-04,-3.389198780059814453e-01,-2.470144748687744141e+00,4.154922962188720703e+00,4.629172086715698242e-01,-8.880394697189331055e-01
2.681054592132568359e+00,1.089851379394531250e+00,5.535624027252197266e-01,-8.768539428710937500e-01,6.371591240167617798e-02,-2.380872815847396851e-01,5.567111372947692871e-01,-5.160319432616233826e-02,2.747881710529327393e-01,4.982400536537170410e-01,-3.879402577877044678e-01,-2.265629023313522339e-01,-6.740108947269618511e-04,-1.583630889654159546e-01,-2.944942712783813477e+00,4.962097644805908203e+00,-1.053372979164123535e+00,1.911156058311462402e+00
2.686621665954589844e+00,1.089330792427062988e+00,5.561541914939880371e-01,-8.716083765029907227e-01,5.975567921996116638e-02,-2.402053326368331909e-01,5.567031502723693848e-01,-5.216647312045097351e-02,2.426621913909912109e-01,5.524240732192993164e-01,-4.069695174694061279e-01,-1.917612999677658081e-01,-9.326777071692049503e-04,4.744273424148559570e-02,-3.484981298446655273e+00,5.882890224456787109e+00,-2.763786077499389648e+00,5.070327281951904297e+00
2.692188739776611328e+00,1.088814377784729004e+00,5.583987832069396973e-01,-8.657768368721008301e-01,5.552372708916664124e-02,-2.418249547481536865e-01,5.566924214363098145e-01,-5.085640400648117065e-02,2.055841237306594849e-01,6.150324940681457520e-01,-4.414941668510437012e-01,-1.283280402421951294e-01,-1.219467027112841606e-03,2.048827856779098511e-01,-3.906847000122070312e+00,6.597265243530273438e+00,-4.058767318725585938e+00,7.464568138122558594e+00
2.697755575180053711e+00,1.088317632675170898e+00,5.602549314498901367e-01,-8.592894077301025391e-01,5.089315399527549744e-02,-2.427115142345428467e-01,5.566787719726562500e-01,-4.841116815805435181e-02,1.653808951377868652e-01,6.828797459602355957e-01,-4.853369295597076416e-01,-4.765145108103752136e-02,-1.514533883891999722e-03,2.672123014926910400e-01,-4.091404438018798828e+00,6.898381233215332031e+00,-4.570921897888183594e+00,8.414483070373535156e+00
2.703322172164916992e+00,1.087846636772155762e+00,5.617042183876037598e-01,-8.521160483360290527e-01,4.581269621849060059e-02,-2.427699118852615356e-01,5.566622018814086914e-01,-4.586834087967872620e-02,1.246594637632369995e-01,7.514309287071228027e-01,-5.300236940383911133e-01,3.462551161646842957e-02,-1.785926287993788719e-03,2.229257375001907349e-01,-4.006099700927734375e+00,6.730608940124511719e+00,-4.217070579528808594e+00,7.765005588531494141e+00
2.708888769149780273e+00,1.087397694587707520e+00,5.627536773681640625e-01,-8.442710041999816895e-01,4.031303524971008301e-02,-2.420564591884613037e-01,5.566433072090148926e-01,-4.408513754606246948e-02,8.560828864574432373e-02,8.168877363204956055e-01,-5.685570836067199707e-01,1.055766120553016663e-01,-1.986783230677247047e-03,1.273877918720245361e-01,-3.787304162979125977e+00,6.331681251525878906e+00,-3.435516834259033203e+00,6.325266838073730469e+00
2.714455127716064453e+00,1.086961627006530762e+00,5.634242296218872070e-01,-8.357926011085510254e-01,3.446940332651138306e-02,-2.407097071409225464e-01,5.566229224205017090e-01,-4.330085590481758118e-02,4.888479784131050110e-02,8.781186938285827637e-01,-5.988429784774780273e-01,1.613302975893020630e-01,-2.052820054814219475e-03,3.130544349551200867e-02,-3.560768604278564453e+00,5.920631408691406250e+00,-2.633593320846557617e+00,4.847392082214355469e+00
2.720021247863769531e+00,1.086528301239013672e+00,5.637395381927490234e-01,-8.267233967781066895e-01,2.836467139422893524e-02,-2.388824075460433960e-01,5.566029548645019531e-01,-4.356319457292556763e-02,1.469302922487258911e-02,9.347874522209167480e-01,-6.203352212905883789e-01,2.008648961782455444e-01,-1.900575007311999798e-03,-9.099029749631881714e-02,-3.256997108459472656e+00,5.377899169921875000e+00,-1.603345751762390137e+00,2.945337057113647461e+00
2.725587129592895508e+00,1.086085796356201172e+00,5.637297630310058594e-01,-8.171175122261047363e-01,2.210151404142379761e-02,-2.367641180753707886e-01,5.565859675407409668e-01,-4.521874710917472839e-02,-1.596487313508987427e-02,9.851831197738647461e-01,-6.300644874572753906e-01,2.186636328697204590e-01,-1.427060342393815517e-03,-2.462869882583618164e-01,-2.856239557266235352e+00,4.670065402984619141e+00,-2.892664670944213867e-01,5.152918696403503418e-01
2.731153011322021484e+00,1.085618257522583008e+00,5.634351968765258789e-01,-8.070460557937622070e-01,1.581178791821002960e-02,-2.345987111330032349e-01,5.565757751464843750e-01,-4.861627146601676941e-02,-4.206378385424613953e-02,1.027563691139221191e+00,-6.250820755958557129e-01,2.092358469963073730e-01,-5.116402171552181244e-04,-4.420883953571319580e-01,-2.337980270385742188e+00,3.762626171112060547e+00,1.357675909996032715e+00,-2.534893989562988281e+00
2.736718654632568359e+00,1.085106849670410156e+00,5.629059076309204102e-01,-7.965966463088989258e-01,9.654573164880275726e-03,-2.326807677745819092e-01,5.565775036811828613e-01,-5.391534790396690369e-02,-6.309272348880767822e-02,1.061084389686584473e+00,-6.041994690895080566e-01,1.703403443098068237e-01,9.788493625819683075e-04,-6.046043038368225098e-01,-1.901568531990051270e+00,3.000743627548217773e+00,2.703420639038085938e+00,-5.031263828277587891e+00
2.742284536361694336e+00,1.084535360336303711e+00,5.621857047080993652e-01,-7.858458757400512695e-01,3.765152068808674812e-03,-2.312612831592559814e-01,5.565974712371826172e-01,-6.056720390915870667e-02,-8.046253770589828491e-02,1.088229298591613770e+00,-5.722434520721435547e-01,1.108740195631980896e-01,3.180569270625710487e-03,-7.159360051155090332e-01,-1.598047971725463867e+00,2.473769426345825195e+00,3.602323532104492188e+00,-6.704797267913818359e+00
2.747850656509399414e+00,1.083892583847045898e+00,5.613047480583190918e-01,-7.748460173606872559e-01,-1.766985049471259117e-03,-2.305068373680114746e-01,5.566435456275939941e-01,-6.807698309421539307e-02,-9.548593312501907349e-02,1.111326456069946289e+00,-5.335423946380615234e-01,3.880148380994796753e-02,6.217451300472021103e-03,-7.736740112304687500e-01,-1.440878510475158691e+00,2.206404924392700195e+00,4.028394222259521484e+00,-7.508169651031494141e+00
2.753417491912841797e+00,1.083172678947448730e+00,5.602788925170898438e-01,-7.636241316795349121e-01,-6.898807827383279800e-03,-2.304985821247100830e-01,5.567244291305541992e-01,-7.590144127607345581e-02,-1.096878424286842346e-01,1.133087396621704102e+00,-4.929302036762237549e-01,-3.698560595512390137e-02,1.017898693680763245e-02,-7.805435061454772949e-01,-1.431171536445617676e+00,2.202604055404663086e+00,3.997495651245117188e+00,-7.472068309783935547e+00
2.758985519409179688e+00,1.082375049591064453e+00,5.591090917587280273e-01,-7.521804571151733398e-01,-1.163324341177940369e-02,-2.312331944704055786e-01,5.568497180938720703e-01,-8.355867117643356323e-02,-1.245188489556312561e-01,1.156118392944335938e+00,-4.547787010669708252e-01,-1.084669455885887146e-01,1.508989091962575912e-02,-7.404079437255859375e-01,-1.568824410438537598e+00,2.464745283126831055e+00,3.536076307296752930e+00,-6.647094726562500000e+00
2.764554738998413086e+00,1.081503510475158691e+00,5.577818751335144043e-01,-7.404893040657043457e-01,-1.601537875831127167e-02,-2.326301634311676025e-01,5.570285916328430176e-01,-9.063553810119628906e-02,-1.413484066724777222e-01,1.182914257049560547e+00,-4.229289889335632324e-01,-1.686245650053024292e-01,2.087085880339145660e-02,-6.698907017707824707e-01,-1.818300724029541016e+00,2.934728384017944336e+00,2.783065319061279297e+00,-5.293113708496093750e+00
2.770126104354858398e+00,1.080564975738525391e+00,5.562725067138671875e-01,-7.285040020942687988e-01,-2.011971734464168549e-02,-2.345555871725082397e-01,5.572687387466430664e-01,-9.693219512701034546e-02,-1.610589921474456787e-01,1.215164184570312500e+00,-3.994187712669372559e-01,-2.138096243143081665e-01,2.729031816124916077e-02,-5.882304906845092773e-01,-2.137045383453369141e+00,3.542691469192504883e+00,1.900320291519165039e+00,-3.712850570678710938e+00
2.775700330734252930e+00,1.079567551612854004e+00,5.545494556427001953e-01,-7.161644101142883301e-01,-2.403345517814159393e-02,-2.368534207344055176e-01,5.575747489929199219e-01,-1.024426594376564026e-01,-1.840997487306594849e-01,1.253845930099487305e+00,-3.846731781959533691e-01,-2.433910667896270752e-01,3.390812501311302185e-02,-5.193108320236206055e-01,-2.467925786972045898e+00,4.193737983703613281e+00,1.084624290466308594e+00,-2.274263381958007812e+00
2.781277894973754883e+00,1.078517913818359375e+00,5.525799393653869629e-01,-7.034057974815368652e-01,-2.783725969493389130e-02,-2.393815219402313232e-01,5.579453706741333008e-01,-1.074233353137969971e-01,-2.102739363908767700e-01,1.298858284950256348e+00,-3.769666254520416260e-01,-2.607567906379699707e-01,4.001369699835777283e-02,-4.879093170166015625e-01,-2.750161647796630859e+00,4.786167144775390625e+00,5.382817387580871582e-01,-1.355207562446594238e+00
2.786859512329101562e+00,1.077419519424438477e+00,5.503351092338562012e-01,-6.901679635047912598e-01,-3.158698603510856628e-02,-2.420456856489181519e-01,5.583706498146057129e-01,-1.122358813881874084e-01,-2.392043918371200562e-01,1.349811792373657227e+00,-3.736908435821533203e-01,-2.709429562091827393e-01,4.456312581896781921e-02,-4.746561050415039062e-01,-3.056118726730346680e+00,5.445650577545166016e+00,1.118834093213081360e-01,-6.767275333404541016e-01
2.792445421218872070e+00,1.076273798942565918e+00,5.477839708328247070e-01,-6.763842701911926270e-01,-3.532637655735015869e-02,-2.447759807109832764e-01,5.588285326957702637e-01,-1.168651953339576721e-01,-2.717894315719604492e-01,1.408511281013488770e+00,-3.751672506332397461e-01,-2.735094130039215088e-01,4.612252861261367798e-02,-4.441025257110595703e-01,-3.506019830703735352e+00,6.377775669097900391e+00,-4.654299914836883545e-01,2.690134942531585693e-01
2.798036098480224609e+00,1.075083732604980469e+00,5.448814630508422852e-01,-6.619613766670227051e-01,-3.911301866173744202e-02,-2.474780976772308350e-01,5.592803359031677246e-01,-1.210595592856407166e-01,-3.097575902938842773e-01,1.478163003921508789e+00,-3.834259510040283203e-01,-2.647850215435028076e-01,4.282812029123306274e-02,-3.898592293262481689e-01,-4.127810001373291016e+00,7.626184940338134766e+00,-1.219013214111328125e+00,1.535819292068481445e+00
2.803630828857421875e+00,1.073854923248291016e+00,5.415647029876708984e-01,-6.467733383178710938e-01,-4.302386566996574402e-02,-2.500222921371459961e-01,5.596665740013122559e-01,-1.244886964559555054e-01,-3.551605939865112305e-01,1.562463045120239258e+00,-4.007952809333801270e-01,-2.404514402151107788e-01,3.237726539373397827e-02,-2.722091972827911377e-01,-5.054784297943115234e+00,9.410797119140625000e+00,-2.426954746246337891e+00,3.654655933380126953e+00
2.809228897094726562e+00,1.072599411010742188e+00,5.377407670021057129e-01,-6.306412220001220703e-01,-4.718033224344253540e-02,-2.521954774856567383e-01,5.599027276039123535e-01,-1.262565106153488159e-01,-4.118871688842773438e-01,1.668143510818481445e+00,-4.336913526058197021e-01,-1.884131431579589844e-01,1.206897757947444916e-02,-5.627113208174705505e-02,-6.393803596496582031e+00,1.189976024627685547e+01,-4.323602199554443359e+00,7.080321788787841797e+00
2.814827919006347656e+00,1.071338176727294922e+00,5.332774519920349121e-01,-6.133193373680114746e-01,-5.176796391606330872e-02,-2.536626756191253662e-01,5.598755478858947754e-01,-1.256416440010070801e-01,-4.830779135227203369e-01,1.800456643104553223e+00,-4.867292940616607666e-01,-9.974209219217300415e-02,-2.108361758291721344e-02,1.577517241239547729e-01,-7.781837463378906250e+00,1.444530105590820312e+01,-6.078380584716796875e+00,1.028308868408203125e+01
2.820425033569335938e+00,1.070092201232910156e+00,5.280373096466064453e-01,-5.945555567741394043e-01,-5.695931985974311829e-02,-2.541089355945587158e-01,5.594412684440612793e-01,-1.233462169766426086e-01,-5.667106509208679199e-01,1.955495715141296387e+00,-5.528163313865661621e-01,1.286927331238985062e-02,-7.014259696006774902e-02,2.740931212902069092e-01,-8.847590446472167969e+00,1.637557983398437500e+01,-6.860569953918457031e+00,1.174155139923095703e+01
2.826014995574951172e+00,1.068873524665832520e+00,5.219135880470275879e-01,-5.741565823554992676e-01,-6.283323466777801514e-02,-2.533870637416839600e-01,5.584262013435363770e-01,-1.203198283910751343e-01,-6.593379378318786621e-01,2.126514911651611328e+00,-6.218018531799316406e-01,1.313843876123428345e-01,-1.379076093435287476e-01,3.237953186035156250e-01,-9.629072189331054688e+00,1.771178627014160156e+01,-6.767907142639160156e+00,1.168190860748291016e+01
2.831590890884399414e+00,1.067687153816223145e+00,5.148277282714843750e-01,-5.519884824752807617e-01,-6.938138604164123535e-02,-2.515011131763458252e-01,5.566317439079284668e-01,-1.169019266963005066e-01,-7.588175535202026367e-01,2.308516979217529297e+00,-6.866210103034973145e-01,2.440275847911834717e-01,-2.264222502708435059e-01,3.602844774723052979e-01,-1.021852397918701172e+01,1.855747604370117188e+01,-6.045756340026855469e+00,1.061633396148681641e+01
2.837144136428833008e+00,1.066536664962768555e+00,5.067211389541625977e-01,-5.279675126075744629e-01,-7.653117179870605469e-02,-2.485580593347549438e-01,5.538449883460998535e-01,-1.131245493888854980e-01,-8.630123138427734375e-01,2.495909690856933594e+00,-7.409318685531616211e-01,3.409437239170074463e-01,-3.362985849380493164e-01,3.925727307796478271e-01,-1.052639865875244141e+01,1.869328117370605469e+01,-4.601209163665771484e+00,8.430926322937011719e+00
2.842663764953613281e+00,1.065425634384155273e+00,4.975633323192596436e-01,-5.020807981491088867e-01,-8.413803577423095703e-02,-2.447764128446578979e-01,5.498571395874023438e-01,-1.090135127305984497e-01,-9.684888720512390137e-01,2.680175542831420898e+00,-7.768040895462036133e-01,4.099360108375549316e-01,-4.658419787883758545e-01,4.403872489929199219e-01,-1.048816967010498047e+01,1.793611717224121094e+01,-2.413968563079833984e+00,5.154016494750976562e+00
2.848136663436889648e+00,1.064358830451965332e+00,4.873580634593963623e-01,-4.744043648242950439e-01,-9.198389947414398193e-02,-2.404823452234268188e-01,5.444916486740112305e-01,-1.041735112667083740e-01,-1.071954131126403809e+00,2.852303981781005859e+00,-7.877710461616516113e-01,4.422316849231719971e-01,-6.099729537963867188e-01,5.468685030937194824e-01,-1.011735725402832031e+01,1.623564720153808594e+01,3.526845574378967285e-01,1.159032583236694336e+00
2.853548765182495117e+00,1.063346982002258301e+00,4.761427640914916992e-01,-4.451090693473815918e-01,-9.979220479726791382e-02,-2.360749542713165283e-01,5.376445055007934570e-01,-9.788527339696884155e-02,-1.169810175895690918e+00,3.002038478851318359e+00,-7.683620452880859375e-01,4.315689206123352051e-01,-7.589668631553649902e-01,7.302913665771484375e-01,-9.327883720397949219e+00,1.337548351287841797e+01,3.681530475616455078e+00,-3.463080883026123047e+00
2.858884811401367188e+00,1.062408447265625000e+00,4.639972448348999023e-01,-4.144827127456665039e-01,-1.072292923927307129e-01,-2.320176512002944946e-01,5.293371677398681641e-01,-8.942072093486785889e-02,-1.256920933723449707e+00,3.115855216979980469e+00,-7.122753858566284180e-01,3.706280589103698730e-01,-8.970648646354675293e-01,9.705511927604675293e-01,-7.884368419647216797e+00,8.897947311401367188e+00,7.775043010711669922e+00,-9.054461479187011719e+00
2.864131212234497070e+00,1.061567068099975586e+00,4.510672390460968018e-01,-3.829755187034606934e-01,-1.138845682144165039e-01,-2.288719117641448975e-01,5.197845101356506348e-01,-7.843716442584991455e-02,-1.325135111808776855e+00,3.174648523330688477e+00,-6.102914810180664062e-01,2.468300908803939819e-01,-1.001057505607604980e+00,1.223062634468078613e+00,-5.481980323791503906e+00,2.258214473724365234e+00,1.290496349334716797e+01,-1.612409400939941406e+01
2.869277954101562500e+00,1.060847878456115723e+00,4.375939071178436279e-01,-3.512529432773590088e-01,-1.192447021603584290e-01,-2.273454666137695312e-01,5.094759464263916016e-01,-6.501182168722152710e-02,-1.363721370697021484e+00,3.154923200607299805e+00,-4.514933824539184570e-01,4.416476935148239136e-02,-1.039000391960144043e+00,1.453212857246398926e+00,-1.950369954109191895e+00,-6.799355030059814453e+00,1.908495903015136719e+01,-2.475318717956542969e+01
2.874320983886718750e+00,1.060273885726928711e+00,4.239298999309539795e-01,-3.202195167541503906e-01,-1.226934939622879028e-01,-2.282983213663101196e-01,4.992682337760925293e-01,-4.942658916115760803e-02,-1.361717581748962402e+00,3.033577203750610352e+00,-2.271547019481658936e-01,-2.501941919326782227e-01,-9.692936539649963379e-01,1.665623903274536133e+00,2.489463090896606445e+00,-1.776234054565429688e+01,2.574492454528808594e+01,-3.400809860229492188e+01
2.879267930984497070e+00,1.059866666793823242e+00,4.105160236358642578e-01,-2.909648716449737549e-01,-1.235705614089965820e-01,-2.326464354991912842e-01,4.904844164848327637e-01,-3.161419183015823364e-02,-1.313541054725646973e+00,2.798740386962890625e+00,6.145758554339408875e-02,-6.321950554847717285e-01,-7.404451966285705566e-01,1.918637275695800781e+00,6.965258598327636719e+00,-2.885610008239746094e+01,3.147270011901855469e+01,-4.148542022705078125e+01
2.884141683578491211e+00,1.059651494026184082e+00,3.977939784526824951e-01,-2.645856440067291260e-01,-1.213124245405197144e-01,-2.411226630210876465e-01,4.849479198455810547e-01,-1.096107810735702515e-02,-1.225277066230773926e+00,2.462917804718017578e+00,3.950488865375518799e-01,-1.067846775054931641e+00,-3.242275714874267578e-01,2.189431905746459961e+00,1.021083259582519531e+01,-3.709371185302734375e+01,3.415296936035156250e+01,-4.398849487304687500e+01
2.888983726501464844e+00,1.059654831886291504e+00,3.860841989517211914e-01,-2.418933957815170288e-01,-1.156582906842231750e-01,-2.539686858654022217e-01,4.842244982719421387e-01,1.192422397434711456e-02,-1.113992094993591309e+00,2.068686962127685547e+00,7.345620989799499512e-01,-1.497031331062316895e+00,1.419257670640945435e-01,2.363748073577880859e+00,1.174850368499755859e+01,-4.101831436157226562e+01,3.331507492065429688e+01,-4.124238967895507812e+01
2.893839120864868164e+00,1.059893965721130371e+00,3.755433857440948486e-01,-2.232880443334579468e-01,-1.066816449165344238e-01,-2.709266543388366699e-01,4.874055385589599609e-01,3.599774464964866638e-02,-9.935278892517089844e-01,1.650948643684387207e+00,1.056212067604064941e+00,-1.885800480842590332e+00,4.607956111431121826e-01,2.392805814743041992e+00,1.197678756713867188e+01,-4.139759445190429688e+01,3.026196479797363281e+01,-3.559592437744140625e+01
2.898739576339721680e+00,1.060370683670043945e+00,3.661893308162689209e-01,-2.087887972593307495e-01,-9.470111131668090820e-02,-2.914171516895294189e-01,4.929995238780975342e-01,5.903477594256401062e-02,-8.791716694831848145e-01,1.255235552787780762e+00,1.330298662185668945e+00,-2.197475194931030273e+00,6.376301646232604980e-01,2.195283174514770508e+00,1.076993751525878906e+01,-3.737686538696289062e+01,2.442673873901367188e+01,-2.664656066894531250e+01
2.903702735900878906e+00,1.061065912246704102e+00,3.579055964946746826e-01,-1.980074793100357056e-01,-8.028478175401687622e-02,-3.145673573017120361e-01,4.997438490390777588e-01,7.951246947050094604e-02,-7.806470394134521484e-01,9.108555316925048828e-01,1.542180418968200684e+00,-2.416924476623535156e+00,7.026969790458679199e-01,1.895152330398559570e+00,8.905029296875000000e+00,-3.141225051879882812e+01,1.797375297546386719e+01,-1.732119941711425781e+01
